ts_code,trade_date,industry,total_mv,pe,pe_ttm,buy_score,sell_score,quadrant,v7c_recommend,r10_pred,r20_pred,sell_10_v6_prob,sell_20_v6_prob,mfk_pyramid_top_heavy,pyr_velocity_20_60,f1_neg1,f2_pos1,main_net_5d
603660.SH,20260420,IT设备,644880.3715,,,46.62562413195279,62.38497216997443,中性区,False,0.8229632265279965,-3.896320226909775,0.5442418393440809,0.5537541458202314,0.3563601872988416,-0.03569444321878529,-0.006409599999999969,0.015805000000000003,-0.03159740000000002
603661.SH,20260420,家居用品,478946.8548,18.2068,17.3624,59.071275653920964,3.5874163783930095,中性区,False,0.9479986745761271,-0.8926676005912555,0.21921559654067288,0.05485564000005476,0.08330504970116877,-0.011491623425551462,0.0016863000000000002,-3.8700000000000046e-05,0.0007496000000000013
603662.SH,20260420,电器仪表,1920033.8075,73.7034,59.2661,54.09644196756087,16.289284627341992,中性区,False,0.8229632265279965,-1.9240243183092403,0.36316921139335373,0.06558279190401688,0.25323585019329253,-0.08087772220788886,-0.0,-0.004698199999999994,-0.0008017000000000041
603663.SH,20260420,小金属,1595840.0575,210.6304,207.7946,43.09718533160526,66.8840723740544,中性区,False,0.8229632265279965,-4.827828070201522,0.6253813385777977,0.5139337105359207,0.3636965919212723,-0.04741278827321349,0.0,-0.05573709999999997,0.09140210000000006
603665.SH,20260420,服饰,570655.3639,,,58.93926050141688,42.42725455495883,中性区,False,0.8398218787459816,-0.45191033414814413,0.5021741393953553,0.2868070260012575,0.18909762481348308,-0.13008517754019916,-0.0,0.0,-0.011930499999999997
603666.SH,20260420,专用机械,664890.9087,,,55.65401515283179,21.38907653664547,中性区,False,0.8398218787459816,-1.5638649536540057,0.36702726731822577,0.13821275808725847,0.23988083617099454,-0.07606608368146373,0.0015686999999999925,-0.006838700000000041,0.012834000000000019
603667.SH,20260420,机械基件,3050835.2769,333.8985,332.9876,31.91471590055042,53.38668701375961,中性区,False,0.8229632265279965,-7.9016271129983755,0.5641760475837098,0.3748546490031137,0.3005246560382291,-0.06497531887891878,0.04395620000000013,-0.1194268,0.08599600000000007
603668.SH,20260420,饲料,789434.0276,303.2476,288.1594,48.503879634964484,55.30362865087838,中性区,False,0.8398218787459816,-3.451500730370973,0.5183542225475841,0.46709100451900265,0.42551837192657455,-0.0322807083693607,-0.03513569999999999,0.013602000000000008,-0.0504455
603669.SH,20260420,化学制药,346919.3914,,,63.74100989833502,34.08282750172728,中性区,False,0.8398218787459816,1.457265226066509,0.42499079016355945,0.257737310485746,0.12860368457626542,0.009642000127588327,-0.0034744000000000008,0.0040718,-0.007035999999999984
603676.SH,20260420,化学制药,500435.725,20.3289,22.534,64.41432874593318,5.202610846827015,中性区,False,0.9479986745761271,1.2317303087927978,0.24243133016192417,0.04473289778973162,0.04016321826655478,-0.012575175827141474,0.00022250000000000088,-0.00020660000000000093,9.350000000000187e-05
603677.SH,20260420,家用电器,354192.9907,52.5153,51.785,67.64250803110808,5.405829335559327,中性区,False,0.8398218787459816,3.008500883657077,0.2448699520267119,0.048609829441161864,0.039791325063016546,-0.03737004992921773,0.00026759999999999317,0.0,-0.0018215999999999905
603678.SH,20260420,元器件,1965992.4526,101.0695,68.0574,44.746715326611245,46.89094443718689,中性区,False,0.8229632265279965,-4.392352151519941,0.526623186070163,0.3236863197563676,0.33780936073067214,0.0005107290408557508,0.0,0.0009405000000000125,0.023503400000000056
603679.SH,20260420,电气设备,274783.9727,,,62.56811024169413,32.991101722305494,中性区,False,0.8398218787459816,0.9909203225860896,0.4693315811099528,0.18497807677310327,0.11730744192857033,-0.01570206852071035,0.0002478999999999985,0.002157700000000003,-0.0030609000000000027
603680.SH,20260420,运输设备,1199089.7135,39.6963,23.7634,63.8344531275533,12.301571542326494,中性区,False,1.0440858699301494,0.5630494134667137,0.2869545750834085,0.10150809233771194,0.10057471039341713,-0.06377190149659656,-0.0009988000000000009,-0.0028377999999999967,-0.0016836000000000064
603681.SH,20260420,化工原料,430427.629,26.3603,29.1083,62.57003811126943,9.695080265370809,中性区,False,0.8398218787459816,0.9916868435292309,0.2963409631844497,0.04713821378844861,0.23888831571588146,-0.07610561462815893,0.0,-0.00042499999999999976,-0.017905699999999983
603682.SH,20260420,房产服务,327442.5,221.9472,52.0112,63.6439055184827,54.662245025848705,中性区,False,0.9359090741000039,0.9805341751789752,0.5453782270450348,0.41805370346918946,0.23000256588265847,0.019308605647158306,-0.0,-0.006241499999999999,0.007112100000000009
603683.SH,20260420,化工原料,827673.2339,123.4709,129.0901,47.87226347415212,62.69251466018417,中性区,False,0.8229632265279965,-3.56720744056915,0.5758496202139313,0.5128088150388089,0.4790123209468956,-0.0032183750710843007,0.019612,0.040933199999999975,0.008206799999999986
603685.SH,20260420,电气设备,491110.2616,442.9619,227.6063,56.441987168613935,80.66406824563427,中性区,False,0.9359090741000039,-1.6467465292565757,0.686853512886324,0.666302448889888,0.32553488498466926,0.005891485057960444,-0.0124603,0.008318100000000009,-0.023061800000000018
603686.SH,20260420,环境保护,1051038.9221,72.2643,73.3314,55.21240468502975,15.305371373153235,中性区,False,0.8229632265279965,-1.6294101608974545,0.3404076373990429,0.07945863749980818,0.11239392989206654,-0.07562825677939242,-0.004271000000000001,0.0076566,-0.015180299999999907
603687.SH,20260420,广告包装,637486.9304,59.9947,55.6935,41.96327278400992,93.73101078425083,中性区,False,0.7841083034349463,-5.009546811934522,0.732845704261796,0.8288254235521805,0.5855656097869041,0.012156681089333154,-0.06922449999999995,-0.16857770000000005,0.07829090000000014
603688.SH,20260420,矿物制品,2153171.1988,64.549,138.1886,40.854460426848924,68.47432789462482,中性区,False,0.8229632265279965,-5.419907445057195,0.6645712175755543,0.48444371850125056,0.4637266763368994,-0.0004223386242607763,-0.1324981,0.08115329999999987,-0.23590950000000005
603689.SH,20260420,供气供热,450806.4888,13.5527,14.4513,62.092646823918855,0.0,中性区,False,0.9479986745761271,0.3086295765999046,0.10025059097435995,0.007165292714760595,0.2464294978793768,-0.05209905486618188,-0.0,0.0,0.004502399999999996
603690.SH,20260420,半导体,1179912.8543,500.0163,,46.827455931871974,30.940752890070527,中性区,False,0.8229632265279965,-3.84303663173111,0.39833347542635744,0.2437437083890192,0.25308542971260184,-0.06422568717139593,-0.0,-0.007006899999999942,0.0073456999999999715
603693.SH,20260420,新型电力,1141089.1264,27.3719,29.7741,50.84314609922279,46.98657918586876,中性区,False,0.8229632265279965,-2.782894427550494,0.4331581342902352,0.44566519671227867,0.2086808052293152,-0.001678415865929872,-0.00027110000000000307,0.0041442999999999905,-0.005538499999999983
603696.SH,20260420,食品,464520.0,121.1785,115.4338,59.14673712959056,16.454338816822144,中性区,False,0.8398218787459816,-0.36941762678628737,0.34217318376510236,0.09468658391323359,0.10955934900106383,-0.0614613863439957,-0.0,0.005125300000000056,-0.013258399999999998
603697.SH,20260420,食品,562842.801,35.7752,26.8182,63.17231054822444,2.1962659138671192,中性区,False,0.8398218787459816,1.2311503644625406,0.20635519096640542,0.0324361602727587,0.11666160631552823,-0.03351745140779025,0.0036216,0.0009955000000000068,-0.002958300000000004
603698.SH,20260420,专用机械,1817006.1,96.033,92.6466,32.65201413844148,96.73132468123273,中性区,False,0.8229632265279965,-7.585353265196761,0.8008232968492263,0.8124713143896961,0.6000298248681483,0.05130022062562217,-0.07686730000000011,-0.30511449999999996,0.22824719999999982
603699.SH,20260420,机械基件,4590450.045,39.7243,31.8445,40.6835181039263,74.96099534669706,中性区,False,0.8229632265279965,-5.465036218308767,0.5913135073232764,0.706053707361063,0.2486855907215652,0.013991160331702085,0.022426299999999996,-0.06477870000000001,0.09099580000000004
603700.SH,20260420,电器仪表,284545.8321,54.2846,30.7276,68.79173915084822,15.414363547668074,中性区,False,0.9359090741000039,3.027312827407506,0.3649723625720169,0.03991897554831121,0.10066090917421097,-0.002742722827232022,0.006106400000000001,0.011446999999999999,-0.005114500000000001
603701.SH,20260420,汽车配件,582575.6773,126.2869,137.1322,57.19179074795679,71.47261963662427,中性区,False,0.9359090741000039,-1.4487983843100627,0.6616088225413795,0.5415584992105638,0.4000544612140657,-0.010199782220401965,0.0,-0.005310699999999996,0.028940200000000027
603703.SH,20260420,元器件,636167.59,,,46.102818911431655,58.9816683380804,中性区,False,0.8229632265279965,-4.0343408051273535,0.547379553861863,0.4892540170861492,0.19879826121316427,-0.0635560295689436,-0.0,0.005414000000000005,-0.015134600000000007
603706.SH,20260420,供气供热,399597.5265,20.2359,18.6738,61.58626919615183,0.7063465015137254,中性区,False,1.0440858699301494,-0.3308285176585091,0.1884761580181647,0.036270956248976895,0.09707338281303413,-0.09602946050987908,-0.0,-0.0010158000000000003,0.0011183000000000104
603707.SH,20260420,生物制药,1568781.8336,18.9892,24.1415,61.21549983375808,2.3852911214807078,中性区,False,1.0440858699301494,-0.4782464161462671,0.2033181728897699,0.056720072719464894,0.1658494266710547,-0.020840029266445792,0.006339500000000001,0.0050822,0.00490980000000001
603708.SH,20260420,超市连锁,850905.4538,64.4867,56.85,67.4022933586385,15.029257045220769,中性区,False,0.8398218787459816,2.9129915298831697,0.3590898720098317,0.05159753587490215,0.054261854648981485,-0.07685724490991783,0.0,0.0013197999999999827,-0.0021012000000000084
603709.SH,20260420,家居用品,227947.5776,,,64.4113995209567,25.2854922213097,中性区,False,0.9359090741000039,1.285689790562646,0.38651001218874126,0.17276013299150178,0.03701963764338012,-0.022872029670004214,-0.0005383000000000015,0.0011385999999999992,-0.0009278000000000106
603711.SH,20260420,软饮料,556554.2868,21.9815,38.0545,69.1777784736126,0.0,中性区,False,0.8398218787459816,3.6189244115968755,0.12274063769361347,0.010372994121792576,0.09920797031712948,-0.04222888996570284,-0.0,0.000933100000000007,-0.0014318999999999925
603712.SH,20260420,通信设备,1626604.0,,,52.66062628177181,16.906124029395446,中性区,False,0.8398218787459816,-2.3541196156138393,0.36606623294191143,0.07128919018705629,0.2573147816216758,-0.054840545913740435,-0.0,0.0126444,-0.03859060000000006
603713.SH,20260420,仓储物流,1048857.6513,18.5578,17.4897,56.270444556012315,11.62747006601427,中性区,False,1.0440858699301494,-2.0195415094783384,0.3049220724383775,0.06850291991480541,0.15751798563709007,-0.01254777036796878,-0.00033609999999999684,0.004307399999999997,-0.011568499999999999
603716.SH,20260420,医药商业,544818.2187,,,34.17966210838626,72.50817427285675,中性区,False,0.8229632265279965,-7.182054201131338,0.5415087031755964,0.7359311025447374,0.16885297338659544,0.004368331408510173,0.012880099999999997,-0.02281940000000003,0.021335299999999943
603717.SH,20260420,农业综合,225153.4822,,,73.16965198337621,16.534102657019883,理想多,False,0.8398218787459816,5.206093319078887,0.3147173808012659,0.13067634470509878,0.09546610691470353,-0.03465362038097024,-0.001627800000000016,-0.002814300000000005,0.002125500000000001
603718.SH,20260420,农业综合,457637.0994,26.7342,26.7098,66.07105354338259,23.283053619744464,中性区,False,0.8398218787459816,2.383690579337418,0.4310972632400116,0.08584588158276786,0.17190037462509922,-0.11110471071687522,0.0032173,-0.0005405000000000007,-0.0004566999999999859
603719.SH,20260420,食品,485611.0,,,63.37618838629971,0.0,中性区,False,0.8398218787459816,1.3122121928812687,0.17018273861876998,0.03160967797395531,0.10562637684998154,-0.048215396677592934,-5.729999999999869e-05,1.879999999999974e-05,-0.0001812999999999975
603722.SH,20260420,化工原料,396255.0907,,,62.613682135767746,13.634834192898442,中性区,False,0.8398218787459816,1.0090397076697617,0.3042469207916839,0.09987004672925667,0.14855386829794898,-0.026426816223968308,0.0,0.0037504000000000005,-0.0017936999999999975
603725.SH,20260420,塑料,308515.9722,30.5447,26.0908,68.16578376954271,25.63999858064397,中性区,False,0.9479986745761271,2.7233088261799523,0.4367606345304243,0.11449784135391755,0.10097008819651739,-0.03514255187773235,0.004285300000000001,-0.0004723000000000031,0.0011425000000000025
603726.SH,20260420,家用电器,488819.6096,28.3912,22.7289,63.57022229762619,6.932936073256225,中性区,False,1.0440858699301494,0.45799123548769405,0.2617639437340404,0.05181296625037679,0.15927984954750934,-0.08188688549475151,-0.0002436000000000016,0.00039560000000001276,-0.007392000000000013
603727.SH,20260420,石油开采,469626.0348,46.7078,159.5375,56.93833273360557,49.21870320821452,中性区,False,0.8229632265279965,-1.1706099471772715,0.44754382617929384,0.46385156473494465,0.1954702478581279,-0.004063249146346065,-0.003641700000000004,0.001722100000000004,-0.007739200000000001
603728.SH,20260420,电气设备,3055328.955,392.1766,379.6666,42.66248589076823,25.69034329351157,中性区,False,0.8229632265279965,-4.9425887225824985,0.4278494349201541,0.12655060049584735,0.22254633471840193,-0.03604650529791423,-0.0,-0.0002817999999999998,-0.006417700000000011
603730.SH,20260420,汽车配件,2202299.9141,27.4539,35.3016,57.23729443624875,52.83399031194061,中性区,False,0.8229632265279965,-1.0517427742063428,0.5676918876072203,0.36200026177235145,0.28212733552014657,-0.03211576706013186,-0.0,-0.0007501000000000061,0.006304999999999995
603733.SH,20260420,造纸,1721892.7061,17.1532,17.8467,57.419222059504506,4.963006681243224,中性区,False,0.9479986745761271,-1.425358060787342,0.23955608017491867,0.04161670584117556,0.280661327634242,-0.07247956512214782,0.002031300000000001,0.0,0.005617800000000005
603737.SH,20260420,染料涂料,3865425.741,116.4499,58.1082,47.97178010351081,44.3080399361926,中性区,False,0.8229632265279965,-3.5409350504184567,0.5098880121679505,0.30562405828405675,0.16101613252475097,-0.0030477268901852594,-0.0,0.009388800000000003,-0.022805399999999993
603738.SH,20260420,元器件,632469.5994,72.2154,165.6335,31.91471590055042,100.0,中性区,False,0.8229632265279965,-9.371354788226586,0.7957528159552044,0.8876094285695264,0.38596705547624377,0.039135603277814734,0.021059200000000028,-0.11099800000000007,0.11238030000000011
603739.SH,20260420,农业综合,412184.0227,65.8047,49.3223,66.75664662318668,7.2576080583401845,中性区,False,0.9359090741000039,2.218160038409282,0.2556619870478804,0.06447712555945562,0.14322934454863928,-0.01663099282016542,-0.002841899999999997,0.0013201000000000007,-0.005409000000000067
603755.SH,20260420,食品,368519.3259,57.7094,49.975,61.836695457643934,11.632316884212758,中性区,False,0.8398218787459816,0.7001098044477323,0.2841617548056615,0.094872993886196,0.061163635532062915,-0.09410610757662005,-0.0,0.0005068000000000001,-0.0011916000000000066
603757.SH,20260420,机械基件,775103.8611,30.3611,38.4329,39.92211315453783,87.4824333950428,中性区,False,0.8229632265279965,-5.6660471249473225,0.7558853508604002,0.6850589798241663,0.2985479506791168,-0.007256111366207629,-0.033667800000000025,0.043456499999999974,-0.2158546
603758.SH,20260420,汽车配件,680135.426,39.3455,38.6033,62.264977469525284,17.501111203049142,中性区,False,0.8398218787459816,0.8703947323717578,0.35723341741591547,0.09152122822618737,0.10929910502903596,-0.053954072198923314,0.0001494999999999973,-0.00020449999999999028,0.0003539999999999685
603759.SH,20260420,水务,553650.24,18.163,20.9567,59.66129842398399,0.07837923306811885,中性区,False,0.9479986745761271,-0.6580745472141954,0.17376423848719785,0.05119136434263541,0.11639471075285528,-0.015682458522002146,-0.0014659999999999914,7.299999999999955e-05,-0.0011400999999999772
603766.SH,20260420,摩托车,3176829.242,28.3324,17.6551,65.42990293825626,42.03623190815959,中性区,False,0.931140022358142,1.7123918751131058,0.48998973683464536,0.29629705834680825,0.23848287160196524,-0.03146791443664715,-0.041826,0.028481000000000003,-0.0781376
